Address,restaurantNumber,restaurantName,Item Name,Item Type,Item Price,Item Delivery Price,Protein
6924 S Park Centre Dr,954,Fort Union,Steak Kids Quesadilla,KidsQuesadilla,5,6.5,Steak
6924 S Park Centre Dr,954,Fort Union,Carnitas Kids Quesadilla,KidsQuesadilla,5,6.5,Carnitas
6924 S Park Centre Dr,954,Fort Union,Beef Barbacoa Kids Quesadilla,KidsQuesadilla,5,6.5,Beef Barbacoa
6924 S Park Centre Dr,954,Fort Union,Sofritas Kids Quesadilla,KidsQuesadilla,5,6.5,Sofritas
6924 S Park Centre Dr,954,Fort Union,Guacamole Kids Quesadilla,KidsQuesadilla,5,6.5,Guacamole
6924 S Park Centre Dr,954,Fort Union,Chicken al Pastor Kids Quesadilla,KidsQuesadilla,5,6.5,Chicken al Pastor
6924 S Park Centre Dr,954,Fort Union,Carnitas Quesadilla,Quesadilla,10.65,13.85,Carnitas
6924 S Park Centre Dr,954,Fort Union,Beef Barbacoa Quesadilla,Quesadilla,11.75,15.3,Beef Barbacoa
6924 S Park Centre Dr,954,Fort Union,Sofritas Quesadilla,Quesadilla,10,13,Sofritas
6924 S Park Centre Dr,954,Fort Union,Chicken al Pastor Quesadilla,Quesadilla,10.5,13.65,Chicken al Pastor
6924 S Park Centre Dr,954,Fort Union,Chicken Quesadilla,Quesadilla,10,13,Chicken
6924 S Park Centre Dr,954,Fort Union,Cheese Only Quesadilla,Quesadilla,10,13,Cheese Only
6924 S Park Centre Dr,954,Fort Union,Steak Quesadilla,Quesadilla,11.75,15.3,Steak
209 N Sullivan Rd,3733,Spokane Valley,Carnitas Burrito,Burrito,10,13,Carnitas
209 N Sullivan Rd,3733,Spokane Valley,Veggie Burrito,Burrito,9.35,12.15,Veggie
209 N Sullivan Rd,3733,Spokane Valley,Beef Barbacoa Burrito,Burrito,11.1,14.45,Beef Barbacoa
209 N Sullivan Rd,3733,Spokane Valley,Steak Burrito,Burrito,11.1,14.45,Steak
209 N Sullivan Rd,3733,Spokane Valley,Chicken Burrito,Burrito,9.35,12.15,Chicken
209 N Sullivan Rd,3733,Spokane Valley,Sofritas Burrito,Burrito,9.35,12.15,Sofritas
209 N Sullivan Rd,3733,Spokane Valley,Chicken al Pastor Burrito,Burrito,9.85,12.8,Chicken al Pastor
209 N Sullivan Rd,3733,Spokane Valley,Steak Taco,Tacos,11.1,14.45,Steak
209 N Sullivan Rd,3733,Spokane Valley,Chicken Taco,Tacos,9.35,12.15,Chicken
209 N Sullivan Rd,3733,Spokane Valley,Carnitas Taco,Tacos,10,13,Carnitas
209 N Sullivan Rd,3733,Spokane Valley,Veggie Taco,Tacos,9.35,12.15,Veggie
209 N Sullivan Rd,3733,Spokane Valley,Beef Barbacoa Taco,Tacos,11.1,14.45,Beef Barbacoa
209 N Sullivan Rd,3733,Spokane Valley,Sofritas Taco,Tacos,9.35,12.15,Sofritas
209 N Sullivan Rd,3733,Spokane Valley,Chicken al Pastor Taco,Tacos,3.6,4.7,Chicken al Pastor
209 N Sullivan Rd,3733,Spokane Valley,Chicken al Pastor Taco,Tacos,9.85,12.8,Chicken al Pastor
209 N Sullivan Rd,3733,Spokane Valley,Veggie Taco,Tacos,3.4,4.4,Veggie
209 N Sullivan Rd,3733,Spokane Valley,Carnitas Taco,Tacos,3.6,4.7,Carnitas
209 N Sullivan Rd,3733,Spokane Valley,Beef Barbacoa Taco,Tacos,4.05,5.25,Beef Barbacoa
209 N Sullivan Rd,3733,Spokane Valley,Chicken Taco,Tacos,3.4,4.4,Chicken
209 N Sullivan Rd,3733,Spokane Valley,Steak Taco,Tacos,4.05,5.25,Steak
209 N Sullivan Rd,3733,Spokane Valley,Sofritas Taco,Tacos,3.4,4.4,Sofritas
209 N Sullivan Rd,3733,Spokane Valley,Steak Bowl,Bowl,11.1,14.45,Steak
209 N Sullivan Rd,3733,Spokane Valley,Chicken Bowl,Bowl,9.35,12.15,Chicken
209 N Sullivan Rd,3733,Spokane Valley,Carnitas Bowl,Bowl,10,13,Carnitas
209 N Sullivan Rd,3733,Spokane Valley,Veggie Bowl,Bowl,9.35,12.15,Veggie
209 N Sullivan Rd,3733,Spokane Valley,Beef Barbacoa Bowl,Bowl,11.1,14.45,Beef Barbacoa
209 N Sullivan Rd,3733,Spokane Valley,Chicken al Pastor Bowl,Bowl,9.85,12.8,Chicken al Pastor
209 N Sullivan Rd,3733,Spokane Valley,Sofritas Bowl,Bowl,9.35,12.15,Sofritas
209 N Sullivan Rd,3733,Spokane Valley,Steak Salad,Salad,11.1,14.45,Steak
209 N Sullivan Rd,3733,Spokane Valley,Chicken Salad,Salad,9.35,12.15,Chicken
209 N Sullivan Rd,3733,Spokane Valley,Carnitas Salad,Salad,10,13,Carnitas
209 N Sullivan Rd,3733,Spokane Valley,Beef Barbacoa Salad,Salad,11.1,14.45,Beef Barbacoa
209 N Sullivan Rd,3733,Spokane Valley,Veggie Salad,Salad,9.35,12.15,Veggie
209 N Sullivan Rd,3733,Spokane Valley,Sofritas Salad,Salad,9.35,12.15,Sofritas
209 N Sullivan Rd,3733,Spokane Valley,Chicken al Pastor Salad,Salad,9.85,12.8,Chicken al Pastor
209 N Sullivan Rd,3733,Spokane Valley,Cheese Kids Build Your Own,KidsBYO,5.7,7.4,Cheese
209 N Sullivan Rd,3733,Spokane Valley,Chicken Kids Build Your Own,KidsBYO,5.7,7.4,Chicken
209 N Sullivan Rd,3733,Spokane Valley,Steak Kids Build Your Own,KidsBYO,5.7,7.4,Steak
209 N Sullivan Rd,3733,Spokane Valley,Carnitas Kids Build Your Own,KidsBYO,5.7,7.4,Carnitas
209 N Sullivan Rd,3733,Spokane Valley,Beef Barbacoa Kids Build Your Own,KidsBYO,5.7,7.4,Beef Barbacoa
209 N Sullivan Rd,3733,Spokane Valley,Sofritas Kids Build Your Own,KidsBYO,5.7,7.4,Sofritas
209 N Sullivan Rd,3733,Spokane Valley,Chicken al Pastor Kids Build Your Own,KidsBYO,5.7,7.4,Chicken al Pastor
209 N Sullivan Rd,3733,Spokane Valley,Guacamole Kids Build Your Own,KidsBYO,5.7,7.4,Guacamole
209 N Sullivan Rd,3733,Spokane Valley,Queso Blanco Kids Build Your Own,KidsBYO,5.7,7.4,Queso Blanco
209 N Sullivan Rd,3733,Spokane Valley,Cheese Only Kids Quesadilla,KidsQuesadilla,4.6,6,Cheese Only
209 N Sullivan Rd,3733,Spokane Valley,Chicken Kids Quesadilla,KidsQuesadilla,5,6.5,Chicken
209 N Sullivan Rd,3733,Spokane Valley,Steak Kids Quesadilla,KidsQuesadilla,5,6.5,Steak
209 N Sullivan Rd,3733,Spokane Valley,Carnitas Kids Quesadilla,KidsQuesadilla,5,6.5,Carnitas
209 N Sullivan Rd,3733,Spokane Valley,Beef Barbacoa Kids Quesadilla,KidsQuesadilla,5,6.5,Beef Barbacoa
209 N Sullivan Rd,3733,Spokane Valley,Sofritas Kids Quesadilla,KidsQuesadilla,5,6.5,Sofritas
209 N Sullivan Rd,3733,Spokane Valley,Guacamole Kids Quesadilla,KidsQuesadilla,5,6.5,Guacamole
209 N Sullivan Rd,3733,Spokane Valley,Chicken al Pastor Kids Quesadilla,KidsQuesadilla,5,6.5,Chicken al Pastor
209 N Sullivan Rd,3733,Spokane Valley,Carnitas Quesadilla,Quesadilla,10.55,13.7,Carnitas
209 N Sullivan Rd,3733,Spokane Valley,Beef Barbacoa Quesadilla,Quesadilla,11.65,15.15,Beef Barbacoa
209 N Sullivan Rd,3733,Spokane Valley,Sofritas Quesadilla,Quesadilla,9.9,12.85,Sofritas
209 N Sullivan Rd,3733,Spokane Valley,Chicken al Pastor Quesadilla,Quesadilla,10.4,13.5,Chicken al Pastor
209 N Sullivan Rd,3733,Spokane Valley,Chicken Quesadilla,Quesadilla,9.9,12.85,Chicken
209 N Sullivan Rd,3733,Spokane Valley,Cheese Only Quesadilla,Quesadilla,9.9,12.85,Cheese Only
209 N Sullivan Rd,3733,Spokane Valley,Steak Quesadilla,Quesadilla,11.65,15.15,Steak
3849 W. Campus Dr.,4230,West Jordan,Carnitas Burrito,Burrito,10.1,13.15,Carnitas
3849 W. Campus Dr.,4230,West Jordan,Veggie Burrito,Burrito,9.45,12.3,Veggie
3849 W. Campus Dr.,4230,West Jordan,Beef Barbacoa Burrito,Burrito,11.2,14.55,Beef Barbacoa
3849 W. Campus Dr.,4230,West Jordan,Steak Burrito,Burrito,11.2,14.55,Steak
3849 W. Campus Dr.,4230,West Jordan,Chicken Burrito,Burrito,9.45,12.3,Chicken
3849 W. Campus Dr.,4230,West Jordan,Sofritas Burrito,Burrito,9.45,12.3,Sofritas
3849 W. Campus Dr.,4230,West Jordan,Chicken al Pastor Burrito,Burrito,9.95,12.95,Chicken al Pastor
3849 W. Campus Dr.,4230,West Jordan,Steak Taco,Tacos,11.2,14.55,Steak
3849 W. Campus Dr.,4230,West Jordan,Chicken Taco,Tacos,9.45,12.3,Chicken
3849 W. Campus Dr.,4230,West Jordan,Carnitas Taco,Tacos,10.1,13.15,Carnitas
3849 W. Campus Dr.,4230,West Jordan,Veggie Taco,Tacos,9.45,12.3,Veggie
3849 W. Campus Dr.,4230,West Jordan,Beef Barbacoa Taco,Tacos,11.2,14.55,Beef Barbacoa
3849 W. Campus Dr.,4230,West Jordan,Sofritas Taco,Tacos,9.45,12.3,Sofritas
3849 W. Campus Dr.,4230,West Jordan,Chicken al Pastor Taco,Tacos,3.6,4.7,Chicken al Pastor
3849 W. Campus Dr.,4230,West Jordan,Chicken al Pastor Taco,Tacos,9.95,12.95,Chicken al Pastor
3849 W. Campus Dr.,4230,West Jordan,Veggie Taco,Tacos,3.4,4.4,Veggie
3849 W. Campus Dr.,4230,West Jordan,Carnitas Taco,Tacos,3.6,4.7,Carnitas
3849 W. Campus Dr.,4230,West Jordan,Beef Barbacoa Taco,Tacos,4.05,5.25,Beef Barbacoa
3849 W. Campus Dr.,4230,West Jordan,Chicken Taco,Tacos,3.4,4.4,Chicken
3849 W. Campus Dr.,4230,West Jordan,Steak Taco,Tacos,4.05,5.25,Steak
3849 W. Campus Dr.,4230,West Jordan,Sofritas Taco,Tacos,3.4,4.4,Sofritas
3849 W. Campus Dr.,4230,West Jordan,Steak Bowl,Bowl,11.2,14.55,Steak
3849 W. Campus Dr.,4230,West Jordan,Chicken Bowl,Bowl,9.45,12.3,Chicken
3849 W. Campus Dr.,4230,West Jordan,Carnitas Bowl,Bowl,10.1,13.15,Carnitas
3849 W. Campus Dr.,4230,West Jordan,Veggie Bowl,Bowl,9.45,12.3,Veggie
3849 W. Campus Dr.,4230,West Jordan,Beef Barbacoa Bowl,Bowl,11.2,14.55,Beef Barbacoa
3849 W. Campus Dr.,4230,West Jordan,Chicken al Pastor Bowl,Bowl,9.95,12.95,Chicken al Pastor
3849 W. Campus Dr.,4230,West Jordan,Sofritas Bowl,Bowl,9.45,12.3,Sofritas
3849 W. Campus Dr.,4230,West Jordan,Steak Salad,Salad,11.2,14.55,Steak
3849 W. Campus Dr.,4230,West Jordan,Chicken Salad,Salad,9.45,12.3,Chicken
3849 W. Campus Dr.,4230,West Jordan,Carnitas Salad,Salad,10.1,13.15,Carnitas
3849 W. Campus Dr.,4230,West Jordan,Beef Barbacoa Salad,Salad,11.2,14.55,Beef Barbacoa
3849 W. Campus Dr.,4230,West Jordan,Veggie Salad,Salad,9.45,12.3,Veggie
3849 W. Campus Dr.,4230,West Jordan,Sofritas Salad,Salad,9.45,12.3,Sofritas
3849 W. Campus Dr.,4230,West Jordan,Chicken al Pastor Salad,Salad,9.95,12.95,Chicken al Pastor
3849 W. Campus Dr.,4230,West Jordan,Cheese Kids Build Your Own,KidsBYO,5.7,7.4,Cheese
3849 W. Campus Dr.,4230,West Jordan,Chicken Kids Build Your Own,KidsBYO,5.7,7.4,Chicken
3849 W. Campus Dr.,4230,West Jordan,Steak Kids Build Your Own,KidsBYO,5.7,7.4,Steak
3849 W. Campus Dr.,4230,West Jordan,Carnitas Kids Build Your Own,KidsBYO,5.7,7.4,Carnitas
3849 W. Campus Dr.,4230,West Jordan,Beef Barbacoa Kids Build Your Own,KidsBYO,5.7,7.4,Beef Barbacoa
3849 W. Campus Dr.,4230,West Jordan,Sofritas Kids Build Your Own,KidsBYO,5.7,7.4,Sofritas
3849 W. Campus Dr.,4230,West Jordan,Chicken al Pastor Kids Build Your Own,KidsBYO,5.7,7.4,Chicken al Pastor
3849 W. Campus Dr.,4230,West Jordan,Guacamole Kids Build Your Own,KidsBYO,5.7,7.4,Guacamole
3849 W. Campus Dr.,4230,West Jordan,Queso Blanco Kids Build Your Own,KidsBYO,5.7,7.4,Queso Blanco
3849 W. Campus Dr.,4230,West Jordan,Cheese Only Kids Quesadilla,KidsQuesadilla,4.6,6,Cheese Only
3849 W. Campus Dr.,4230,West Jordan,Chicken Kids Quesadilla,KidsQuesadilla,5,6.5,Chicken
3849 W. Campus Dr.,4230,West Jordan,Steak Kids Quesadilla,KidsQuesadilla,5,6.5,Steak
3849 W. Campus Dr.,4230,West Jordan,Carnitas Kids Quesadilla,KidsQuesadilla,5,6.5,Carnitas
3849 W. Campus Dr.,4230,West Jordan,Beef Barbacoa Kids Quesadilla,KidsQuesadilla,5,6.5,Beef Barbacoa
3849 W. Campus Dr.,4230,West Jordan,Sofritas Kids Quesadilla,KidsQuesadilla,5,6.5,Sofritas
3849 W. Campus Dr.,4230,West Jordan,Guacamole Kids Quesadilla,KidsQuesadilla,5,6.5,Guacamole
3849 W. Campus Dr.,4230,West Jordan,Chicken al Pastor Kids Quesadilla,KidsQuesadilla,5,6.5,Chicken al Pastor
3849 W. Campus Dr.,4230,West Jordan,Carnitas Quesadilla,Quesadilla,10.65,13.85,Carnitas
3849 W. Campus Dr.,4230,West Jordan,Beef Barbacoa Quesadilla,Quesadilla,11.75,15.3,Beef Barbacoa
3849 W. Campus Dr.,4230,West Jordan,Sofritas Quesadilla,Quesadilla,10,13,Sofritas
3849 W. Campus Dr.,4230,West Jordan,Chicken al Pastor Quesadilla,Quesadilla,10.5,13.65,Chicken al Pastor
3849 W. Campus Dr.,4230,West Jordan,Chicken Quesadilla,Quesadilla,10,13,Chicken
3849 W. Campus Dr.,4230,West Jordan,Cheese Only Quesadilla,Quesadilla,10,13,Cheese Only
3849 W. Campus Dr.,4230,West Jordan,Steak Quesadilla,Quesadilla,11.75,15.3,Steak
1035 W Antelope Dr Unit 2,2536,Layton,Carnitas Burrito,Burrito,10,13,Carnitas
1035 W Antelope Dr Unit 2,2536,Layton,Veggie Burrito,Burrito,9.35,12.15,Veggie
1035 W Antelope Dr Unit 2,2536,Layton,Beef Barbacoa Burrito,Burrito,11.1,14.45,Beef Barbacoa
1035 W Antelope Dr Unit 2,2536,Layton,Steak Burrito,Burrito,11.1,14.45,Steak
1035 W Antelope Dr Unit 2,2536,Layton,Chicken Burrito,Burrito,9.35,12.15,Chicken
1035 W Antelope Dr Unit 2,2536,Layton,Sofritas Burrito,Burrito,9.35,12.15,Sofritas
1035 W Antelope Dr Unit 2,2536,Layton,Chicken al Pastor Burrito,Burrito,9.85,12.8,Chicken al Pastor
1035 W Antelope Dr Unit 2,2536,Layton,Steak Taco,Tacos,11.1,14.45,Steak
1035 W Antelope Dr Unit 2,2536,Layton,Chicken Taco,Tacos,9.35,12.15,Chicken
1035 W Antelope Dr Unit 2,2536,Layton,Carnitas Taco,Tacos,10,13,Carnitas
1035 W Antelope Dr Unit 2,2536,Layton,Veggie Taco,Tacos,9.35,12.15,Veggie
1035 W Antelope Dr Unit 2,2536,Layton,Beef Barbacoa Taco,Tacos,11.1,14.45,Beef Barbacoa
1035 W Antelope Dr Unit 2,2536,Layton,Sofritas Taco,Tacos,9.35,12.15,Sofritas
1035 W Antelope Dr Unit 2,2536,Layton,Chicken al Pastor Taco,Tacos,3.6,4.7,Chicken al Pastor
1035 W Antelope Dr Unit 2,2536,Layton,Chicken al Pastor Taco,Tacos,9.85,12.8,Chicken al Pastor
1035 W Antelope Dr Unit 2,2536,Layton,Veggie Taco,Tacos,3.4,4.4,Veggie
1035 W Antelope Dr Unit 2,2536,Layton,Carnitas Taco,Tacos,3.6,4.7,Carnitas
1035 W Antelope Dr Unit 2,2536,Layton,Beef Barbacoa Taco,Tacos,4.05,5.25,Beef Barbacoa
1035 W Antelope Dr Unit 2,2536,Layton,Chicken Taco,Tacos,3.4,4.4,Chicken
1035 W Antelope Dr Unit 2,2536,Layton,Steak Taco,Tacos,4.05,5.25,Steak
1035 W Antelope Dr Unit 2,2536,Layton,Sofritas Taco,Tacos,3.4,4.4,Sofritas
1035 W Antelope Dr Unit 2,2536,Layton,Steak Bowl,Bowl,11.1,14.45,Steak
1035 W Antelope Dr Unit 2,2536,Layton,Chicken Bowl,Bowl,9.35,12.15,Chicken
1035 W Antelope Dr Unit 2,2536,Layton,Carnitas Bowl,Bowl,10,13,Carnitas
1035 W Antelope Dr Unit 2,2536,Layton,Veggie Bowl,Bowl,9.35,12.15,Veggie
1035 W Antelope Dr Unit 2,2536,Layton,Beef Barbacoa Bowl,Bowl,11.1,14.45,Beef Barbacoa
1035 W Antelope Dr Unit 2,2536,Layton,Chicken al Pastor Bowl,Bowl,9.85,12.8,Chicken al Pastor
1035 W Antelope Dr Unit 2,2536,Layton,Sofritas Bowl,Bowl,9.35,12.15,Sofritas
1035 W Antelope Dr Unit 2,2536,Layton,Steak Salad,Salad,11.1,14.45,Steak
1035 W Antelope Dr Unit 2,2536,Layton,Chicken Salad,Salad,9.35,12.15,Chicken
1035 W Antelope Dr Unit 2,2536,Layton,Carnitas Salad,Salad,10,13,Carnitas
1035 W Antelope Dr Unit 2,2536,Layton,Beef Barbacoa Salad,Salad,11.1,14.45,Beef Barbacoa
1035 W Antelope Dr Unit 2,2536,Layton,Veggie Salad,Salad,9.35,12.15,Veggie
1035 W Antelope Dr Unit 2,2536,Layton,Sofritas Salad,Salad,9.35,12.15,Sofritas
1035 W Antelope Dr Unit 2,2536,Layton,Chicken al Pastor Salad,Salad,9.85,12.8,Chicken al Pastor
1035 W Antelope Dr Unit 2,2536,Layton,Cheese Kids Build Your Own,KidsBYO,5.7,7.4,Cheese
1035 W Antelope Dr Unit 2,2536,Layton,Chicken Kids Build Your Own,KidsBYO,5.7,7.4,Chicken
1035 W Antelope Dr Unit 2,2536,Layton,Steak Kids Build Your Own,KidsBYO,5.7,7.4,Steak
1035 W Antelope Dr Unit 2,2536,Layton,Carnitas Kids Build Your Own,KidsBYO,5.7,7.4,Carnitas
1035 W Antelope Dr Unit 2,2536,Layton,Beef Barbacoa Kids Build Your Own,KidsBYO,5.7,7.4,Beef Barbacoa
1035 W Antelope Dr Unit 2,2536,Layton,Sofritas Kids Build Your Own,KidsBYO,5.7,7.4,Sofritas
1035 W Antelope Dr Unit 2,2536,Layton,Chicken al Pastor Kids Build Your Own,KidsBYO,5.7,7.4,Chicken al Pastor
1035 W Antelope Dr Unit 2,2536,Layton,Guacamole Kids Build Your Own,KidsBYO,5.7,7.4,Guacamole
1035 W Antelope Dr Unit 2,2536,Layton,Queso Blanco Kids Build Your Own,KidsBYO,5.7,7.4,Queso Blanco
1035 W Antelope Dr Unit 2,2536,Layton,Cheese Only Kids Quesadilla,KidsQuesadilla,4.6,6,Cheese Only
1035 W Antelope Dr Unit 2,2536,Layton,Chicken Kids Quesadilla,KidsQuesadilla,5,6.5,Chicken
1035 W Antelope Dr Unit 2,2536,Layton,Steak Kids Quesadilla,KidsQuesadilla,5,6.5,Steak
1035 W Antelope Dr Unit 2,2536,Layton,Carnitas Kids Quesadilla,KidsQuesadilla,5,6.5,Carnitas
1035 W Antelope Dr Unit 2,2536,Layton,Beef Barbacoa Kids Quesadilla,KidsQuesadilla,5,6.5,Beef Barbacoa
1035 W Antelope Dr Unit 2,2536,Layton,Sofritas Kids Quesadilla,KidsQuesadilla,5,6.5,Sofritas
1035 W Antelope Dr Unit 2,2536,Layton,Guacamole Kids Quesadilla,KidsQuesadilla,5,6.5,Guacamole
1035 W Antelope Dr Unit 2,2536,Layton,Chicken al Pastor Kids Quesadilla,KidsQuesadilla,5,6.5,Chicken al Pastor
1035 W Antelope Dr Unit 2,2536,Layton,Carnitas Quesadilla,Quesadilla,10.55,13.7,Carnitas
1035 W Antelope Dr Unit 2,2536,Layton,Beef Barbacoa Quesadilla,Quesadilla,11.65,15.15,Beef Barbacoa
1035 W Antelope Dr Unit 2,2536,Layton,Sofritas Quesadilla,Quesadilla,9.9,12.85,Sofritas
1035 W Antelope Dr Unit 2,2536,Layton,Chicken al Pastor Quesadilla,Quesadilla,10.4,13.5,Chicken al Pastor
1035 W Antelope Dr Unit 2,2536,Layton,Chicken Quesadilla,Quesadilla,9.9,12.85,Chicken
1035 W Antelope Dr Unit 2,2536,Layton,Cheese Only Quesadilla,Quesadilla,9.9,12.85,Cheese Only
1035 W Antelope Dr Unit 2,2536,Layton,Steak Quesadilla,Quesadilla,11.65,15.15,Steak
715 E University Pkwy,2533,University Mall,Carnitas Burrito,Burrito,9.75,12.7,Carnitas
715 E University Pkwy,2533,University Mall,Veggie Burrito,Burrito,9.1,11.85,Veggie
715 E University Pkwy,2533,University Mall,Beef Barbacoa Burrito,Burrito,10.85,14.1,Beef Barbacoa
715 E University Pkwy,2533,University Mall,Steak Burrito,Burrito,10.85,14.1,Steak
715 E University Pkwy,2533,University Mall,Chicken Burrito,Burrito,9.1,11.85,Chicken
715 E University Pkwy,2533,University Mall,Sofritas Burrito,Burrito,9.1,11.85,Sofritas
715 E University Pkwy,2533,University Mall,Chicken al Pastor Burrito,Burrito,9.6,12.5,Chicken al Pastor
715 E University Pkwy,2533,University Mall,Steak Taco,Tacos,10.85,14.1,Steak
715 E University Pkwy,2533,University Mall,Chicken Taco,Tacos,9.1,11.85,Chicken
715 E University Pkwy,2533,University Mall,Carnitas Taco,Tacos,9.75,12.7,Carnitas
715 E University Pkwy,2533,University Mall,Veggie Taco,Tacos,9.1,11.85,Veggie
715 E University Pkwy,2533,University Mall,Beef Barbacoa Taco,Tacos,10.85,14.1,Beef Barbacoa
715 E University Pkwy,2533,University Mall,Sofritas Taco,Tacos,9.1,11.85,Sofritas
715 E University Pkwy,2533,University Mall,Chicken al Pastor Taco,Tacos,3.45,4.5,Chicken al Pastor
715 E University Pkwy,2533,University Mall,Chicken al Pastor Taco,Tacos,9.6,12.5,Chicken al Pastor
715 E University Pkwy,2533,University Mall,Veggie Taco,Tacos,3.25,4.25,Veggie
715 E University Pkwy,2533,University Mall,Carnitas Taco,Tacos,3.45,4.5,Carnitas
715 E University Pkwy,2533,University Mall,Beef Barbacoa Taco,Tacos,3.9,5.05,Beef Barbacoa
715 E University Pkwy,2533,University Mall,Chicken Taco,Tacos,3.25,4.25,Chicken
715 E University Pkwy,2533,University Mall,Steak Taco,Tacos,3.9,5.05,Steak
715 E University Pkwy,2533,University Mall,Sofritas Taco,Tacos,3.25,4.25,Sofritas
715 E University Pkwy,2533,University Mall,Steak Bowl,Bowl,10.85,14.1,Steak
715 E University Pkwy,2533,University Mall,Chicken Bowl,Bowl,9.1,11.85,Chicken
715 E University Pkwy,2533,University Mall,Carnitas Bowl,Bowl,9.75,12.7,Carnitas
715 E University Pkwy,2533,University Mall,Veggie Bowl,Bowl,9.1,11.85,Veggie
715 E University Pkwy,2533,University Mall,Beef Barbacoa Bowl,Bowl,10.85,14.1,Beef Barbacoa
715 E University Pkwy,2533,University Mall,Chicken al Pastor Bowl,Bowl,9.6,12.5,Chicken al Pastor
715 E University Pkwy,2533,University Mall,Sofritas Bowl,Bowl,9.1,11.85,Sofritas
715 E University Pkwy,2533,University Mall,Steak Salad,Salad,10.85,14.1,Steak
715 E University Pkwy,2533,University Mall,Chicken Salad,Salad,9.1,11.85,Chicken
715 E University Pkwy,2533,University Mall,Carnitas Salad,Salad,9.75,12.7,Carnitas
715 E University Pkwy,2533,University Mall,Beef Barbacoa Salad,Salad,10.85,14.1,Beef Barbacoa
715 E University Pkwy,2533,University Mall,Veggie Salad,Salad,9.1,11.85,Veggie
715 E University Pkwy,2533,University Mall,Sofritas Salad,Salad,9.1,11.85,Sofritas
715 E University Pkwy,2533,University Mall,Chicken al Pastor Salad,Salad,9.6,12.5,Chicken al Pastor
715 E University Pkwy,2533,University Mall,Cheese Kids Build Your Own,KidsBYO,5.6,7.3,Cheese
715 E University Pkwy,2533,University Mall,Chicken Kids Build Your Own,KidsBYO,5.6,7.3,Chicken
715 E University Pkwy,2533,University Mall,Steak Kids Build Your Own,KidsBYO,5.6,7.3,Steak
715 E University Pkwy,2533,University Mall,Carnitas Kids Build Your Own,KidsBYO,5.6,7.3,Carnitas
715 E University Pkwy,2533,University Mall,Beef Barbacoa Kids Build Your Own,KidsBYO,5.6,7.3,Beef Barbacoa
715 E University Pkwy,2533,University Mall,Sofritas Kids Build Your Own,KidsBYO,5.6,7.3,Sofritas
715 E University Pkwy,2533,University Mall,Chicken al Pastor Kids Build Your Own,KidsBYO,5.6,7.3,Chicken al Pastor
715 E University Pkwy,2533,University Mall,Guacamole Kids Build Your Own,KidsBYO,5.6,7.3,Guacamole
715 E University Pkwy,2533,University Mall,Queso Blanco Kids Build Your Own,KidsBYO,5.6,7.3,Queso Blanco
715 E University Pkwy,2533,University Mall,Cheese Only Kids Quesadilla,KidsQuesadilla,4.4,5.7,Cheese Only
715 E University Pkwy,2533,University Mall,Chicken Kids Quesadilla,KidsQuesadilla,4.95,6.45,Chicken
715 E University Pkwy,2533,University Mall,Steak Kids Quesadilla,KidsQuesadilla,4.95,6.45,Steak
715 E University Pkwy,2533,University Mall,Carnitas Kids Quesadilla,KidsQuesadilla,4.95,6.45,Carnitas
715 E University Pkwy,2533,University Mall,Beef Barbacoa Kids Quesadilla,KidsQuesadilla,4.95,6.45,Beef Barbacoa
715 E University Pkwy,2533,University Mall,Sofritas Kids Quesadilla,KidsQuesadilla,4.95,6.45,Sofritas
715 E University Pkwy,2533,University Mall,Guacamole Kids Quesadilla,KidsQuesadilla,4.95,6.45,Guacamole
715 E University Pkwy,2533,University Mall,Chicken al Pastor Kids Quesadilla,KidsQuesadilla,4.95,6.45,Chicken al Pastor
715 E University Pkwy,2533,University Mall,Carnitas Quesadilla,Quesadilla,10.3,13.4,Carnitas
715 E University Pkwy,2533,University Mall,Beef Barbacoa Quesadilla,Quesadilla,11.4,14.8,Beef Barbacoa
715 E University Pkwy,2533,University Mall,Sofritas Quesadilla,Quesadilla,9.65,12.55,Sofritas
715 E University Pkwy,2533,University Mall,Chicken al Pastor Quesadilla,Quesadilla,10.15,13.2,Chicken al Pastor
715 E University Pkwy,2533,University Mall,Chicken Quesadilla,Quesadilla,9.65,12.55,Chicken
715 E University Pkwy,2533,University Mall,Cheese Only Quesadilla,Quesadilla,9.65,12.55,Cheese Only
715 E University Pkwy,2533,University Mall,Steak Quesadilla,Quesadilla,11.4,14.8,Steak
231 Red Cliffs Dr,2511,St. George,Carnitas Burrito,Burrito,10,13,Carnitas
231 Red Cliffs Dr,2511,St. George,Veggie Burrito,Burrito,9.35,12.15,Veggie
231 Red Cliffs Dr,2511,St. George,Beef Barbacoa Burrito,Burrito,11.1,14.45,Beef Barbacoa
231 Red Cliffs Dr,2511,St. George,Steak Burrito,Burrito,11.1,14.45,Steak
231 Red Cliffs Dr,2511,St. George,Chicken Burrito,Burrito,9.35,12.15,Chicken
231 Red Cliffs Dr,2511,St. George,Sofritas Burrito,Burrito,9.35,12.15,Sofritas
231 Red Cliffs Dr,2511,St. George,Chicken al Pastor Burrito,Burrito,9.85,12.8,Chicken al Pastor
231 Red Cliffs Dr,2511,St. George,Steak Taco,Tacos,11.1,14.45,Steak
